listing_id,id,date,reviewer_id,reviewer_name,Comments
3254956,15274767,,3549187,Charlotte,"Great place to stay in Seattle. Wallingford is very charming and the apartment/house is right by Lake Union and the Burke-Gilman trail. Close to shops, cafes etc on 45th street and less than 2 blocks from a bus stop. The apartment is spacious, clean and has a private entrance. Dimple is a great host. She made me feel very welcome and was super accommodating and made sure I had everything I needed for my stay. I highly recommend staying at Dimple's place!"
44139610,640629634,,355094422,Markus,"I would highly recommend this Airbnb to anyone who’s new to the Seattle area or looking to just visit for a weekend. The location of this one is SO perfect! Beach, hiking, stores, all very close by!"
9.08E+17,9.16E+17,,355815284,Jim,"Five star stay! Great host. Rooftop hangout has a great view of Elliot Bay. Location of apartment was centrally located, not too far at all to walk to pike place or to the light rail. Bed was very comfortable too! Host was responsive via app as well as by calling. This will definitely be on our return trip list for places to stay."
7275464,38459696,,35664887,Jay,"I just got a chance to catch up on things after a week attending an event up in Seattle. <br/><br/>The Private Studio was very cozy and modern. The entire place was as upscale as any 4+ Star hotel rating if not higher. I would highly recommend this place to anyone who is visiting and wants his/her private studio in the backyard of a Capital Hill suburban home. I come and go at my own convenience with a private entrance and a backyard to relax to.<br/><br/>In addition to the awesome private studio, Bobby, the host was super friendly and helpful. I have a bag full of dirty clothing, which I need to have clean so I could wear them for the next several days; there were no laundromat nearby and Bobby offered to clean them for me while I had to rush out to attend the events that I was up in Seattle for. This was above and beyond what was called for and Bobby doesn't have to do my laundry, but he did and I am grateful.<br/><br/>Thank you for a wonderful place for me to be able to enjoy and get to know Seattle."
48202083,736330228,,35673489,Savannah,"Zach and Amanda’s place was great. The highlight for us was the living room, with the comfy couch and TV. And while we didn’t use the backyard much, it was great having it and feeling like you were out of the city, while being just about as centrally located as possible. We walked most places — try Love + Flour bakery. <br/>Highly recommend. Exactly what you’re looking for. Turn down the heat at night bc it gets a tad warm. <br/>It was a clean and spacious set up and the hosts were super responsive. They immediately answered any questions we had and made it clear that if something wasn’t satisfactory to let them know so they could fix it. <br/>We hope to be back!"
48630038,4.41E+17,,35681111,Manfredi,"Great location, spectacular host, would go back again for sure!"
48684444,757584433,,356838728,Nadine,5 stars. Price is reflective of what you get. Extremely walkable. Excellent location and excellent host.
47848247,729968578,,357056308,Neil,Very clean and spacious! I love the location and I think this is one of my favorite listings so far ??
45057913,667579447,,357058139,Skyler,Great place. Great amenities. Not the best of characters on the streets in the morning. The bar below is nice and The Pizza Professionals was the best. The Air Bob people really took care of me.
7262142,44862756,,35750630,Rita,"Our best AirBnB experience so far. Kathleen responded to messages promptly and was super helpful and friendly during our stay. The apartment is perfect, comfortable and clean with everything you need. It's about a 10 minute walk to lively Columbia City shops/restaurants etc. Kathleen gave us maps and lots of recommendations of things to do according to our interests. <br/>We would recommend to everyone, especially at the price which is very reasonable."
34859541,486459088,,35787531,Mallory,awesome location and great yard. big kitchen and woodstove!
25479165,271954882,,35825274,Clare,"This lovely house was the perfect discovery for my Seattle stay. A classic gem with an amazing front porch perfect for that first cup of coffee or evening glass of wine after a long day of sightseeing. Loved the space: beautiful floors and furnishings throughout, great dining room & kitchen for cooking in (which I did mornings AND evenings), lots of space throughout...and so close to Seattle Light Rail, which takes you downtown AND to the airport in just minutes. This house is a real find and Beacon Hill is a lovely, historic Seattle neighborhood. Take advantage of walking a block over to Bar del Corso at least one evening for an amazing dinner-- one of the best restaurants in all of Seattle! I will DEFINITELY stay here again!!"
